-6.839301883110582292e-02,1.588952962534420921e-01,3.380628481644964434e-01,-9.500872668994404802e-02,-4.047801058502221161e-01,9.823515874527566361e-02,1.502024690682899066e-01,4.099921069373766574e-02,-9.852361930787364996e-02,-2.157664044486684307e-01,3.380628481645125416e-01,1.836891368244741585e-01,1.237645185693878047e-01,-3.692385334543459852e-01,-9.393657893883546744e-03,1.334414225885415806e-01,8.197649844734347657e-02,-8.467296257188325348e-03
1.588952962534425917e-01,4.539175682452055161e-01,1.154922022323594311e+00,3.700180586582099140e-01,-8.579570208867652870e-01,4.343755464070213068e-01,-5.927878833075124199e-01,1.900216038216186176e-01,1.095054359250149378e+00,8.853861775121086852e-01,1.154922022323580100e+00,-2.638175673662396803e-01,5.474376388465631432e-02,3.918127593913020568e-01,-5.036603732696600666e-01,-1.735174096988046089e-01,-3.943984518741039391e-02,1.044428175826881272e-01
3.380628481645092109e-01,1.154922022323598529e+00,3.243326540366618787e-15,2.916027500155909946e-01,-5.984659602824806690e-01,-6.764674107127475189e-01,-5.466883770519306296e-01,-1.002809789481250990e-01,1.297790336608189987e-01,1.024451055532750621e+00,1.949644940864081398e-14,2.308664361592253217e-02,-1.604517766321421068e-01,1.297790336608281581e-01,1.297790336608133088e-01,-2.360597143609045878e-02,-1.349966049431905735e-01,1.873941227964924169e-02
-9.500872668994299330e-02,3.700180586582146880e-01,2.916027500155891627e-01,3.970470062391097676e-01,1.109217141837978288e-01,-2.723214537146636527e-01,-6.773544617720839156e-04,9.787375173198750722e-02,-3.975100462515949173e-01,6.142275264526579626e-02,2.916027500155969898e-01,4.491831804652488686e-03,-1.515670754325092184e-04,2.834550620598231263e-01,-4.096558435525772257e-01,-2.294457734735187715e-02,4.076947407980827803e-02,-2.923330545031893254e-02
-4.047801058502133453e-01,-8.579570208867669523e-01,-5.984659602824859981e-01,1.109217141837976761e-01,2.429194728570669981e-01,6.677658290293769783e-01,1.472022029015405409e-01,-9.492741481099357254e-03,-9.900219395342844120e-01,-2.042166650482064583e-01,-5.984659602824667912e-01,6.100145291805227771e-02,1.935475006226158867e-01,3.406430187903883855e-01,-2.024820623591184199e-01,-8.648719581926000988e-02,6.238391311056991351e-02,-5.812340844085060743e-02
9.823515874528118696e-02,4.343755464069981032e-01,-6.764674107127472968e-01,-2.723214537146620429e-01,6.677658290293744248e-01,-2.185280300939951292e-03,4.950085024836568814e-02,9.602097837599106456e-02,-6.940944539850909534e-01,-4.511637637994477257e-01,-6.764674107127484071e-01,-1.785235752136138734e-02,-1.425960113731457590e-01,-1.001239537585711381e-01,4.881507420169891587e-01,2.913308929384221813e-01,-1.610852676672042127e-02,-2.991214770476748400e-02
1.502024690682826624e-01,-5.927878833075057585e-01,-5.466883770519274099e-01,-6.773544617714906402e-04,1.472022029015370714e-01,4.950085024837035108e-02,1.405339267873418618e-01,-8.043006484450132554e-02,3.998995445937906790e-01,1.043158213571319798e-01,-5.466883770519287422e-01,2.328627040468834175e-01,9.195434335729904540e-03,-1.664666683659851709e-01,-7.167433347016091694e-02,-5.608385001783873502e-02,3.311281883272859661e-02,1.877845406863312694e-02
4.099921069373876209e-02,1.900216038216163694e-01,-1.002809789481369923e-01,9.787375173198650802e-02,-9.492741481096675371e-03,9.602097837598860819e-02,-8.043006484450153371e-02,1.428087665330909639e-01,-1.161462654181976140e-01,2.817585315878039925e-02,-1.002809789481186042e-01,-5.530338883928185081e-03,-3.572326428974522544e-02,2.084621473231932851e-02,2.908820560615450398e-02,8.140068410294100387e-02,-1.199487354130121010e-02,-3.364301677986403921e-02
-9.852361930786403266e-02,1.095054359250148268e+00,1.297790336608126704e-01,-3.975100462516176769e-01,-9.900219395342589879e-01,-6.940944539850900652e-01,3.998995445937775783e-01,-1.161462654181955462e-01,1.527240004270839169e+00,6.796397484551863766e-01,1.297790336608267425e-01,-4.177214183985792917e-01,-4.199206195996239011e-01,-6.715196289743977087e-02,9.343468352706554847e-02,2.219139805473091531e-01,-3.775165769935105026e-02,1.191837748572778799e-01
-2.157664044486732047e-01,8.853861775121205646e-01,1.024451055532755950e+00,6.142275264525837164e-02,-2.042166650482004353e-01,-4.511637637994456163e-01,1.043158213571303561e-01,2.817585315878053456e-02,6.796397484551971457e-01,3.716420026038724789e-01,1.024451055532739074e+00,-2.503196001531556303e-01,-7.669525993801093455e-02,2.788348177794612581e-02,-9.983620578575637394e-02,-8.285909284351326842e-02,-6.360539460043541926e-02,5.614702228632564157e-02
3.380628481644988859e-01,1.154922022323599862e+00,2.305281771167705376e-19,2.916027500155835006e-01,-5.984659602824613511e-01,-6.764674107127569558e-01,-5.466883770519227470e-01,-1.002809789481263203e-01,1.297790336608249939e-01,1.024451055532761723e+00,2.301659286942060812e-16,2.308664361591357059e-02,-1.604517766321315320e-01,1.297790336608277417e-01,1.297790336608272699e-01,-2.360597143608832160e-02,-1.349966049432057835e-01,1.873941227965125397e-02
1.836891368244697453e-01,-2.638175673662445098e-01,2.308664361591656819e-02,4.491831804651462597e-03,6.100145291805190301e-02,-1.785235752136024590e-02,2.328627040468841669e-01,-5.530338883931713509e-03,-4.177214183985707430e-01,-2.503196001531556303e-01,2.308664361591518735e-02,3.329947093072302411e-01,8.594810355028188742e-02,2.334662420782443459e-02,-2.702002798875492995e-01,7.615718708919007318e-02,1.860900926593177587e-02,1.748263135595447271e-02
1.237645185693888039e-01,5.474376388465845150e-02,-1.604517766321341687e-01,-1.515670754281923591e-04,1.935475006226159700e-01,-1.425960113731448708e-01,9.195434335727564398e-03,-3.572326428974526707e-02,-4.199206195996241231e-01,-7.669525993800897778e-02,-1.604517766321325589e-01,8.594810355027969473e-02,1.000812036066674043e-01,1.369492490157671605e-01,-1.066798001778041828e-02,4.325913184964896852e-02,6.816142615965362084e-02,-6.135435885067875433e-02
-3.692385334543459297e-01,3.918127593912986151e-01,1.297790336608216633e-01,2.834550620598254578e-01,3.406430187903877749e-01,-1.001239537585692646e-01,-1.664666683659887514e-01,2.084621473231947422e-02,-6.715196289743757818e-02,2.788348177794672256e-02,1.297790336608216910e-01,2.334662420782468786e-02,1.369492490157670217e-01,1.047989930224502847e-01,-3.532068143556787998e-01,-3.391400130629218523e-02,-1.810949022396018612e-02,-2.197024522735502652e-02
-9.393657893883661236e-03,-5.036603732696655067e-01,1.297790336608216355e-01,-4.096558435525695652e-01,-2.024820623591207236e-01,4.881507420169834965e-01,-7.167433347016113898e-02,2.908820560615490297e-02,9.343468352706257862e-02,-9.983620578575591598e-02,1.297790336608215522e-01,-2.702002798875476342e-01,-1.066798001777655505e-02,-3.532068143556777451e-01,7.230999650105607301e-01,-9.058583933564423596e-02,-2.882363618532821775e-02,4.217416807544786816e-02
1.334414225885386662e-01,-1.735174096988050807e-01,-2.360597143608733975e-02,-2.294457734734887608e-02,-8.648719581926248012e-02,2.913308929384239021e-01,-5.608385001783672968e-02,8.140068410294071244e-02,2.219139805473049343e-01,-8.285909284351442028e-02,-2.360597143609122206e-02,7.615718708918962909e-02,4.325913184965155672e-02,-3.391400130629263626e-02,-9.058583933564406943e-02,4.467250205028489712e-02,9.560084435876799874e-03,2.979855064957886643e-02
8.197649844734312963e-02,-3.943984518740735468e-02,-1.349966049431900184e-01,4.076947407980665433e-02,6.238391311057003147e-02,-1.610852676671951575e-02,3.311281883272780557e-02,-1.199487354129896190e-02,-3.775165769934540200e-02,-6.360539460043333759e-02,-1.349966049432034243e-01,1.860900926593028401e-02,6.816142615965231633e-02,-1.810949022395912447e-02,-2.882363618533043126e-02,9.560084435874241157e-03,6.864122760679099156e-02,-1.092201748945826299e-02
-8.467296257184965189e-03,1.044428175826857819e-01,1.873941227965134765e-02,-2.923330545032081645e-02,-5.812340844084862984e-02,-2.991214770476905913e-02,1.877845406863555555e-02,-3.364301677986517719e-02,1.191837748572728423e-01,5.614702228632376113e-02,1.873941227964529346e-02,1.748263135595459761e-02,-6.135435885067955231e-02,-2.197024522735745167e-02,4.217416807545167762e-02,2.979855064958144770e-02,-1.092201748945907658e-02,6.470271223683056461e-02
