1.290736813640188350e-02,6.077848144153028681e-02,3.315670360234385106e-02,1.655865898585417301e-02,3.615439486147925541e-02,3.360887208485439231e-02,7.450145313775024224e-03,2.268096034982748730e-03,7.630453605063688971e-02,2.194998232637992638e-02,3.315670360234396208e-02,2.135401001675906602e-02,6.332664485545716482e-03,2.411919416736791472e-02,2.528227465344719607e-02,3.870185720448427857e-03,2.969021408697727210e-03,2.946749594907480292e-03
6.077848144153031457e-02,5.812932631470164174e-02,5.971465397827165761e-02,2.650120583485566714e-02,4.250986421669041004e-02,1.070696157465186316e-01,3.667160183206585877e-02,9.403132087241763970e-03,1.347490360038091917e-01,4.925218936025391875e-02,5.971465397827082494e-02,4.332534035466733408e-02,1.315598938294577393e-02,3.665989904337023375e-02,4.240671766713485086e-02,1.318042879654330625e-02,8.189050652107404335e-03,8.670032430389816927e-03
3.315670360234426739e-02,5.971465397827141475e-02,0.000000000000000000e+00,2.121790402869817155e-02,6.208556570320106216e-02,2.912064027112562167e-02,1.943490277097423280e-02,8.399540880488342437e-03,1.033254763964526653e-02,7.197366345870701010e-02,0.000000000000000000e+00,3.056877188028207792e-02,1.516704027853701953e-02,1.033254763964499244e-02,1.033254763964510346e-02,1.360275298128650438e-02,6.234501572798160397e-03,7.437516739499899603e-03
1.655865898585411750e-02,2.650120583485552489e-02,2.121790402869869543e-02,3.993170369450814439e-03,9.209987480604288346e-03,1.227577463979704145e-02,3.753939672251747732e-03,1.648165839508191309e-03,4.320474165533089161e-02,7.737264209674471135e-03,2.121790402869792175e-02,8.428549127223856907e-03,1.942527846716860136e-03,4.939619896697390947e-03,8.145880246624522328e-03,2.056170305324369479e-03,1.120866893518851232e-03,1.093941560781220472e-03
3.615439486147921377e-02,4.250986421669042392e-02,6.208556570320129808e-02,9.209987480604350796e-03,1.712101787631045008e-02,5.579108394017957828e-02,1.216205041437422654e-02,3.648128337663375173e-03,1.082164294879150307e-01,1.529915790410829417e-02,6.208556570320084012e-02,1.588588177022102685e-02,3.747092118445943636e-03,1.102859512126803075e-02,1.282520529037568455e-02,4.893037768518702924e-03,2.162679038202750242e-03,2.260835963617313649e-03
3.360887208485439925e-02,1.070696157465186454e-01,2.912064027112561126e-02,1.227577463979711604e-02,5.579108394017982808e-02,5.504026186079513661e-02,1.282038801170878352e-02,5.643758742320485050e-03,1.316278815717221717e-01,3.852546670368629106e-02,2.912064027112582984e-02,2.766173552270230485e-02,7.026182694130969457e-03,3.234649948904647770e-02,2.892026924787604106e-02,8.350907492486290759e-03,4.122107536992324593e-03,3.750050030337144687e-03
7.450145313775030295e-03,3.667160183206594204e-02,1.943490277097394830e-02,3.753939672251741227e-03,1.216205041437421093e-02,1.282038801170870199e-02,2.819810173540932344e-03,1.233098546232236706e-03,7.392366674371961266e-02,6.912987897013545685e-03,1.943490277097439933e-02,9.069600464244933005e-03,2.081923578771617284e-03,5.869295526743926322e-03,8.315499060498186823e-03,1.943215637493470429e-03,1.081247739847276349e-03,1.042353424406069519e-03
2.268096034982741357e-03,9.403132087241784787e-03,8.399540880488158556e-03,1.648165839508201717e-03,3.648128337663375173e-03,5.643758742320484183e-03,1.233098546232240392e-03,4.862101880965040792e-04,1.559359704640874388e-02,2.414990177159803426e-03,8.399540880488118658e-03,2.535961129699833110e-03,7.332694025844331727e-04,2.157542530930424765e-03,2.849175493909528525e-03,6.737620828973610180e-04,4.062342004238711306e-04,3.931402320674029396e-04
7.630453605063687583e-02,1.347490360038088864e-01,1.033254763964515550e-02,4.320474165533084304e-02,1.082164294879148642e-01,1.316278815717227269e-01,7.392366674372016777e-02,1.559359704640870398e-02,1.495711206832452678e-01,7.797870181010720103e-02,1.033254763964527867e-02,8.940445244572124694e-02,2.236842385065940242e-02,5.263575888358796445e-02,6.613435229365373369e-02,1.813900392649229337e-02,1.017909176640695995e-02,1.069290077311078023e-02
2.194998232637986393e-02,4.925218936025393263e-02,7.197366345870234716e-02,7.737264209674563943e-03,1.529915790410823519e-02,3.852546670368630494e-02,6.912987897013577777e-03,2.414990177159806895e-03,7.797870181010686796e-02,1.145709679477636446e-02,7.197366345870773174e-02,1.155686328946667514e-02,3.576037843699296850e-03,8.473008500378645391e-03,1.275192697095730958e-02,3.296497725385998459e-03,1.646286656251366894e-03,1.833271620459886410e-03
